day,meal_type,name,serving_size,calories,total_fat,total_carbohydrate,protein,category
Tuesday,Lunch,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Tuesday,Lunch,Spiced Pumpkin Seeds,Tablespoon,45, 3, 3, 1,Toppings
Tuesday,Lunch,Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Tuesday,Lunch,Tri Color Peppers,Portion,25, 1.5, 2, 0,Miscellaneous
Tuesday,Lunch,Tuna,1/4 Cup,35, 0, 0, 8,Miscellaneous
Tuesday,Lunch,Balsamic Vinaigrette Dressing in Bottle,Ounce,60, 4.5, 5, 0,Toppings
Tuesday,Lunch,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Tuesday,Lunch,Country French Dressing,Ounce,120, 11, 6, 0,Toppings
Tuesday,Lunch,Creamy Caesar Dressing,Fluid Oz,140, 15, < 1, < 1,Toppings
Tuesday,Lunch,Fat Free Raspberry Vinaigrette Dressing,Fluid Oz,35, 0, 8, 0,Toppings
Tuesday,Lunch,Lite Ranch Dressing,Ounce,70, 7, < 1, < 1,Toppings
Tuesday,Lunch,Plant Based Ranch Dressing,2z Portion,210, 22, 6, 0,Toppings
Tuesday,Lunch,Creamy Tomato Soup,6 Flz,90, 1.5, 16, 3,Toppings
Tuesday,Lunch,"White Pullman Bread 0.5"" Slice",Slices,60, 0.5, 12, 2,Miscellaneous
Tuesday,Lunch,"100% Whole Wheat Bread 1/2"" Slice",Slice,70, 0.5, 13, 4,Miscellaneous
Tuesday,Lunch,Avocado Pulp Fresh,Ounce,70, 6, 4, < 1,Toppings
Tuesday,Lunch,Cream Cheese,Ounce,90, 9, 2, 2,Cheese
Tuesday,Lunch,Jif Peanut Butter PC,0.75z,120, 10, 5, 4,Toppings
Tuesday,Lunch,Nutella Chocolate Hazelnut Spread,Ounce,150, 9, 18, 1,Toppings
Tuesday,Lunch,Plain Bagel,Bagel,320, 1, 65, 11,Entrees
Tuesday,Lunch,Sliced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Tuesday,Lunch,Unsalted European-Style Butter Prints,Ounce,220, 24, 0, 0,Miscellaneous
Tuesday,Lunch,"White Pullman Bread 0.5"" Slice",Slices,60, 0.5, 12, 2,Miscellaneous
Tuesday,Lunch,Whole Wheat Bagel,Bagel,320, 1.5, 65, 11,Entrees
Tuesday,Lunch,Baby Carrots,3 Carrots,10, 0, 2, 0,Sides
Tuesday,Lunch,Celery Sticks,Ounce,0, 0, < 1, 0,Miscellaneous
Tuesday,Lunch,Classic Quinoa & Lentil Salad,3z Portion,200, 9, 21, 6,Salad
Tuesday,Lunch,Daiya Vegan Shredded Mozzarella Cheese,Ounce,80, 5, 8, 0,Cheese
Tuesday,Lunch,Fresh Avocado,Ounce,45, 4.5, 2, 0,Toppings
Tuesday,Lunch,Hummus with Tahini,1z Portion,70, 5, 4, 2,Snack
Tuesday,Lunch,Kalamata Olive Hummus,1z Portion,70, 6, 4, 2,Snack
Tuesday,Lunch,Raw Mediterranean Pita Chips,1 oz portion,70, 0.5, 13, 2,Snack
Tuesday,Lunch,Roasted Garlic Hummus,1z Portion,70, 5, 4, 2,Snack
Tuesday,Lunch,Roasted Red Pepper Hummus,1z Portion,60, 4, 4, 2,Snack
Tuesday,Lunch,Blueberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Tuesday,Lunch,Nature Valley Toasted Granola Oat,Ounce,130, 4.5, 20, 2,Miscellaneous
Tuesday,Lunch,Plain Greek Yogurt,Ounce,15, 0, 1, 3,Snack
Tuesday,Lunch,Small Curd Cottage Cheese,1/2 Cup,100, 5, 5, 11,Cheese
Tuesday,Lunch,Strawberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Tuesday,Lunch,Vanilla Yogurt,Ounce,20, 0, 4, < 1,Snack
Tuesday,Dinner,2% Chocolate Milk BIB,1 Cup,170, 5, 24, 8,Drinks
Tuesday,Dinner,2% Milk BIB,8 flz,120, 5, 11, 8,Drinks
Tuesday,Dinner,Apple Juice 6:1 Concentrate,1/2 hall glass,10, 0, 3, 0,Drinks
Tuesday,Dinner,Cherry Coke,1 dining hall glass,null,null,null,null,Drinks
Tuesday,Dinner,Coke Classic,1 dining hall glass,null,null,null,null,Drinks
Tuesday,Dinner,Coke Zero,8flz,null,null,null,null,Drinks
Tuesday,Dinner,Cranberry Juice 4.7:1 Concentrate,1/2 hall glass,70, 0, 19, 0,Drinks
Tuesday,Dinner,Diet Coke,1 dining hall glass,null,null,null,null,Drinks
Tuesday,Dinner,Diet Sprite,Fluid Oz,0, 0, 0, 0,Drinks
Tuesday,Dinner,Milk Soy Vanilla Aseptic Silk,8z,null,null,null,null,Drinks
Tuesday,Dinner,Orange Juice 5:1 Concentrate,1/2 hall glass,15, 0, 3, 0,Drinks
Tuesday,Dinner,Original Style Lemonade,1 dining hall glass,null,null,null,null,Drinks
Tuesday,Dinner,Original Unsweetened Almond Milk,6z Portion,60, 2, 11, < 1,Drinks
Tuesday,Dinner,Pibb Xtra,1 dining hall glass,null,null,null,null,Drinks
Tuesday,Dinner,Powerade Mountain Blast,1 dining hall glass,null,null,null,null,Drinks
Tuesday,Dinner,Root Beer,1 dining hall glass,null,null,null,null,Drinks
Tuesday,Dinner,Skim Milk BIB,8 flz,80, 0, 11, 8,Drinks
Tuesday,Dinner,Sprite,1 dining hall glass,null,null,null,null,Drinks
Tuesday,Dinner,Unsweetened Vanilla Almond Milk,6z Portion,20, 1.5, < 1, < 1,Drinks
Tuesday,Dinner,Brewed coffee,6z Portion,0, 0, 0, 0,Miscellaneous
Tuesday,Dinner,Coffeemate Original,Fluid Oz,30, 3, 0, 0,Drinks
Tuesday,Dinner,Creamer French Vanilla Coffeemate 1.5L,Fluid Oz,60, 3.5, 8, 0,Toppings
Tuesday,Dinner,ecoStick Sugar Substitute Blue Pc,Stick,0, 0, 0, 0,Toppings
Tuesday,Dinner,ecoStick Sugar Substitute Pink Pc,Stick,0, 0, 1, 0,Toppings
Tuesday,Dinner,ecoStick Sugar Substitute Yellow Pc,Stick,0, 0, 1, 0,Toppings
Tuesday,Dinner,Extra Lite Amber Honey,Ounce,80, 0, 23, 0,Toppings
Tuesday,Dinner,Green Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Tuesday,Dinner,Hazelnut Coffee Creamer,Fluid Oz,10, 0, 2, 0,Toppings
Tuesday,Dinner,Lipton Black Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Tuesday,Dinner,Lipton Tea Decaf,Tea Bag,null,null,null,null,Drinks
Tuesday,Dinner,Chicken Fried Rice,4z Portion,250, 3, 45, 9,Sides
Tuesday,Dinner,Fortune Cookie,Cookie,10, 0, 3, 0,Cookie
Tuesday,Dinner,Soy Sauce,Ounce,20, 0, 0, 4,Toppings
Tuesday,Dinner,Sriracha Sauce,Teaspoon,0, 0, 0, 0,Toppings
Tuesday,Dinner,Steamed BBQ Pork Buns,2z,null,null,null,null,Miscellaneous
Tuesday,Dinner,Steamed Brown Rice,4z Portion,150, 1.5, 31, 3,Sides
Tuesday,Dinner,Steamed Long Grain Rice,4z Portion,530, 0, 115, 10,Sides
Tuesday,Dinner,Steamed Plant Based Pot Sticker,Pot Sticker,0,null,null,null,Miscellaneous
Tuesday,Dinner,Sweet & Sour Sauce,Fluid Oz,30, 0, 8, 0,Toppings
Tuesday,Dinner,Szechuan Beef Stir-Fry,6z portion,240, 11, 3, 26,Entrees
Tuesday,Dinner,Captain Crunch Wildberries,Cup,180, 2.5, 39, 2,Cereal
Tuesday,Dinner,Cheerios,Cup,110, 2, 22, 4,Cereal
Tuesday,Dinner,Cinnamon Toast Crunch,Cup,210, 5, 40, 2,Cereal
Tuesday,Dinner,Frosted Flakes,Cup,320, 0, 67, 13,Cereal
Tuesday,Dinner,Rice Chex Cereal,Cup,180, 1, 40, 3,Cereal
Tuesday,Dinner,Special K with Red Berries,Cup,360, 1, 78, 16,Miscellaneous
Tuesday,Dinner,French Rolls,"6"" Portion",null,null,null,null,Miscellaneous
Tuesday,Dinner,"Honey Wheat Tortilla 12""",Tortilla,300, 8, 53, 7,Tortilla
Tuesday,Dinner,Kettle Chips,Ounce,160, 9, 15, 2,Snack
Tuesday,Dinner,"Multigrain Bread 5/8"" Slice",Slice,null,null,null,null,Miscellaneous
Tuesday,Dinner,Sourdough Bread Slice,Slices,100, 1, 20, 3,Miscellaneous
Tuesday,Dinner,"Spinach Tortilla 12""",Tortilla,300, 8, 53, 7,Tortilla
Tuesday,Dinner,"Sundried Tomato Basil Tortilla 12""",Tortillas,310, 8, 53, 7,Tortilla
Tuesday,Dinner,Telera Roll,3.5z,300, 4, 56, 9,Miscellaneous
Tuesday,Dinner,Caramel Topping,Ounce,80, 0, 18, 0,Miscellaneous
Tuesday,Dinner,Chocolate Soft Serve Ice Cream Mix,Cup,340, 12, 52, 8,Ice Cream
Tuesday,Dinner,Cone Cake Jacketed,Cone,null,null,null,null,Miscellaneous
Tuesday,Dinner,Dole Whip Pineapple,1 Serving,110, 0.5, 26, 0,Ice Cream
Tuesday,Dinner,Dole Whip Strawberry,1 Serving,110, 0, 26, 0,Ice Cream
Tuesday,Dinner,Dutch Chocolate Syrup,Ounce,70, 0, 16, < 1,Miscellaneous
Tuesday,Dinner,Mini Semi-Sweet Choc Chips,Ounce,130, 8, 19, 2,Snack
Tuesday,Dinner,Oreo Cookie Topping,Ounce,140, 5, 21, 1,Cookie
Tuesday,Dinner,Rainbow Sprinkles,Ounce,140, 7, 21, 0,Ice Cream
Tuesday,Dinner,Vanilla Soft Serve Ice Cream Mix,Cup,360, 13, 49, 8,Ice Cream
Tuesday,Dinner,Jalapeno Monterey Jack Cheese Slice,Slice,60, 5, 0, 4,Cheese
Tuesday,Dinner,Provolone Cheese Slice,Slice,70, 6, 0, 5,Cheese
Tuesday,Dinner,Sliced 0.75z Mild Cheddar Cheese,Slice,80, 7, 0, 5,Cheese
Tuesday,Dinner,Cooked & Crumbled Bacon,Ounce,160, 13, 0, 11,Miscellaneous
Tuesday,Dinner,"Diced 3/8"" Bacon",1 Tbsp,60, 4.5, 0, 5,Toppings
Tuesday,Dinner,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Tuesday,Dinner,Low Sodium Smoked Ham Slices,Ounce,30, 1, 0, 5,Miscellaneous
Tuesday,Dinner,Oven Roasted Sliced Chicken,Ounce,null,null,null,null,Toppings
Tuesday,Dinner,Smoked Sliced Genoa Salami,Ounce,110, 9, 1, 6,Toppings
Tuesday,Dinner,Smoked Tempeh,Ounce,null,null,null,null,Miscellaneous
Tuesday,Dinner,Tuna Salad,1z Portion,80, 7, < 1, 4,Salad
Tuesday,Dinner,Chicago-Style Hot Giardiniera,Fluid Oz,120, 12, 0, 0,Miscellaneous
Tuesday,Dinner,Cucumber Slices,.25 cup,0, 0, < 1, 0,Miscellaneous
Tuesday,Dinner,Flat Leaf Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Tuesday,Dinner,Hamburger Sliced Dill Pickle Chip,Slice,0, 0, 0, 0,Snack
Tuesday,Dinner,Mild Banana Pepper Ring,Ounce,5, 0, 1, 0,Fruit
Tuesday,Dinner,Shredded Iceberg Lettuce,Ounce,0, 0, < 1, 0,Miscellaneous
Tuesday,Dinner,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Tuesday,Dinner,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Tuesday,Dinner,Tomatoes Sliced 1/4-inch,Pound,80, 1, 18, 4,Toppings
Tuesday,Dinner,Aged Balsamic Vinegar,Fluid Oz,40, 0, 9, 0,Toppings
Tuesday,Dinner,Black Pepper Grinder,Teaspoon,5, 0, 1, 0,Miscellaneous
Tuesday,Dinner,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Tuesday,Dinner,Chipotle Ranch Dressing,Fluid Oz,150, 16, 1, 0,Snack
Tuesday,Dinner,Garlic Mayonnaise,1/2 oz,100, 10, 1, 0,Toppings
Tuesday,Dinner,Grinder Sea Salt,Gram,0, 0, 0, 0,Miscellaneous
Tuesday,Dinner,Heavy Duty Mayonnaise,Tablespoon,100, 11, 1, 0,Toppings
Tuesday,Dinner,Mediterranean Extra Virgin Olive Oil,1 tbsp,120, 14, 0, 0,Miscellaneous
Tuesday,Dinner,Plant Based Chipotle Ranch Dressing,2z Portion,180, 20, 7, 0,Snack
Tuesday,Dinner,RedHot Buffalo Wing Sauce,Fluid Oz,0, 0, 0, 0,Toppings
Tuesday,Dinner,Vegan Mayonnaise,1 tbs,60, 7, < 1, 0,Toppings
Tuesday,Dinner,Vinegar Red Wine,Fluid Oz,0, 0, 0, 0,Miscellaneous
Tuesday,Dinner,Yellow Mustard,1 tsp,0, 0, 0, 0,Toppings
Tuesday,Dinner,Apple Gala,Apples,90, 0, 25, 0,Fruit
Tuesday,Dinner,Bananas,Banana,190, 0, 46, 2,Fruit
Tuesday,Dinner,Fresh Kiwi,Kiwi,60, 0, 15, 1,Fruit
Tuesday,Dinner,Oranges,Orange,100, 0, 24, 2,Fruit
Tuesday,Dinner,Pears,Each,null,null,null,null,Fruit
Tuesday,Dinner,American,Slice,70, 6, < 1, 3,Miscellaneous
Tuesday,Dinner,Angus Beef Frank,Frank,170, 16, 1, 6,Entrees
Tuesday,Dinner,Black Bean Burger,Patty,170, 5, 26, 15,Miscellaneous
Tuesday,Dinner,Breaded Onion Tangler,3z portion,270, 17, 27, 3,Miscellaneous
Tuesday,Dinner,Buns Hot Dog Bulk,Each,120, 1.5, 21, 4,Entrees
Tuesday,Dinner,Fried Eggs,Eggs,90, 7, 0, 8,Miscellaneous
Tuesday,Dinner,Hamburger Bun,Buns,null,null,null,null,Entrees
Tuesday,Dinner,Hamburger Sliced Dill Pickle Chip,Slice,0, 0, 0, 0,Snack
Tuesday,Dinner,Heavy Duty Mayonnaise,Tablespoon,100, 11, 1, 0,Toppings
Tuesday,Dinner,Homestyle Breaded Chicken Breast Fritter,Patty,230, 14, 13, 12,Entrees
Tuesday,Dinner,Natural Low Sodium Ketchup,Ounce,5, 0, 1, 0,Toppings
Tuesday,Dinner,Regular Cut Potato Fries,3z,110, 3.5, 20, 1,Sides
Tuesday,Dinner,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Tuesday,Dinner,Smash Burger,Burgers,290, 23, 1, 19,Miscellaneous
Tuesday,Dinner,Spicy Brown Mustard,Ounce,30, 0, 0, 0,Toppings
Tuesday,Dinner,Tomatoes,Ounce,5, 0, 1, 0,Miscellaneous
Tuesday,Dinner,Yellow Mustard,1 tsp,0, 0, 0, 0,Toppings
Tuesday,Dinner,American Cheese Slice,Slice,50, 4.5, 1, 2,Cheese
Tuesday,Dinner,Jalapeno Monterey Jack Cheese Slice,Slice,60, 5, 0, 4,Cheese
Tuesday,Dinner,"Multigrain Bread 5/8"" Slice",Slice,null,null,null,null,Miscellaneous
Tuesday,Dinner,Sliced 0.75z Mild Cheddar Cheese,Slice,80, 7, 0, 5,Cheese
Tuesday,Dinner,Sourdough Bread Slice,Slices,100, 1, 20, 3,Miscellaneous
Tuesday,Dinner,Baked Sweet Potato,Potatoes,120, 1.5, 26, 2,Sides
Tuesday,Dinner,Char-Grilled Plum Tomato Halves,1 Half,80, 9, 2, 0,Miscellaneous
Tuesday,Dinner,Fingerling Potatoes,6z Portion,210, 6, 34, 4,Sides
Tuesday,Dinner,Garden Herb Chicken Breast,3.25z Tender,80, 0, 0, 19,Entrees
Tuesday,Dinner,Grain Medley with Goat Cheese,3z Portion,230, 6, 37, < 1,Cheese
Tuesday,Dinner,High Protein Grain BleND,3z portion,190,null,null,null,Miscellaneous
Tuesday,Dinner,Lemon Parmesan Tilapia,4.5z Portion,270, 16, 3, 30,Miscellaneous
Tuesday,Dinner,Old Bay BBQ Rotisserie Chicken,Quarter,450, 32, < 1, 40,Entrees
Tuesday,Dinner,Quinoa Grain Blend,3z Portion,100,null,null,null,Miscellaneous
Tuesday,Dinner,Salt & Peppercorn Roasted Cauliflower,Ounce,0, 0, 0, 0,Miscellaneous
Tuesday,Dinner,8z Pizza Dough,8z,480, 4, 100, 20,Entrees
Tuesday,Dinner,Alfredo Sauce,Ounce,70, 6, 2, 1,Toppings
Tuesday,Dinner,Basil Pesto without Nuts,1 Flz Portion,140, 15, 1, 2,Miscellaneous
Tuesday,Dinner,Grated Parmesan Cheese,Tablespoon,30, 2.5, 0, 3,Cheese
Tuesday,Dinner,Pepper Red Crushed,Teaspoon,0, 0, 0, 0,Miscellaneous
Tuesday,Dinner,Seasoned Pizza Sauce with Oil,Ounce,15, 0, 3, 0,Toppings
Tuesday,Dinner,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Tuesday,Dinner,Shredded Part-Skim Mozzarella Cheese,1z Portion,80, 6, 1, 6,Cheese
Tuesday,Dinner,Beef Meatball 0.5z,.5z meatball,45, 3.5, 1, 2,Entrees
Tuesday,Dinner,Chunk Italian Sausage,Ounce,90, 8, 1, 4,Sides
Tuesday,Dinner,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Tuesday,Dinner,Onion Sliced,Ounce,15, 0.5, 3, 0,Toppings
Tuesday,Dinner,Pepperoni Sliced,Slices,10, 1, 0, 0,Toppings
Tuesday,Dinner,Pineapple Tidbit in Unsweetened Juice,2 Ounce,30, 0, 8, 0,Drinks
Tuesday,Dinner,Plant based Sliced Italian Sausage,3 oz portion,170, 9, 9, 15,Sides
Tuesday,Dinner,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Tuesday,Dinner,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Tuesday,Dinner,Sliced Spanish Black Ripe Olive,Tablespoon,25, 2, < 1, 0,Toppings
Tuesday,Dinner,Tri Color Peppers,Portion,25, 1.5, 2, 0,Miscellaneous
Tuesday,Dinner,"Water-Added Ham Diced 1/4""",Ounce,35, 1.5, 1, 5,Toppings
Tuesday,Dinner,Black Olive Slices,1z Portion,50, 3.5, 2, 0,Miscellaneous
Tuesday,Dinner,Chicken Taco Meat,2z Portion,140, 2, 1, 29,Entrees
Tuesday,Dinner,Chicken Taco Meat,2z,90, 4.5, 1, 13,Entrees
Tuesday,Dinner,Diced Onions,Ounce,10, 0, 3, 0,Toppings
Tuesday,Dinner,"Flour Tortilla 6""",6in tortilla,100, 3, 15, 2,Tortilla
Tuesday,Dinner,Gonzalo's Rice,3z portion,370, 3.5, 73, 8,Sides
Tuesday,Dinner,House-made Guacamole,3z Portion,100, 9, 6, 1,Sides
Tuesday,Dinner,Pico de Gallo,2z Portion,10, 0, 2, < 1,Miscellaneous
Tuesday,Dinner,Pork Carnitas,Pound,590, 37, 10, 53,Miscellaneous
Tuesday,Dinner,Shredded Iceberg Lettuce,Ounce,0, 0, < 1, 0,Miscellaneous
Tuesday,Dinner,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Tuesday,Dinner,Sour Cream 5lb,Tablespoon,30, 2.5, < 1, 0,Toppings
Tuesday,Dinner,Thick & Chuncky Mild Salsa,Ounce,10, 0, 2, 0,Miscellaneous
Tuesday,Dinner,Vegetarian Refried Bean,Ounce,100, 1, 17, 7,Miscellaneous
Tuesday,Dinner,"White Corn Tortilla 6""",6in Tortilla,60, 0.5, 12, 1,Tortilla
Tuesday,Dinner,Broccoli Florets,Ounce,10, 0, 1, < 1,Sides
Tuesday,Dinner,Sauteed Sliced Mushrooms,1z Portion,15, 1, < 1, < 1,Toppings
Tuesday,Dinner,Tomato Cherry Red Halves,2 Halves,0, 0, < 1, 0,Miscellaneous
Tuesday,Dinner,Chunk Italian Sausage,Ounce,90, 8, 1, 4,Sides
Tuesday,Dinner,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Tuesday,Dinner,Shrimp,1 Shrimp,5, 0, 0, 1,Entrees
Tuesday,Dinner,Elbow Macaroni Pasta,4z Portion,220, 5, 36, 6,Entrees
Tuesday,Dinner,Penne Pasta,3z Portion,170, 4.5, 27, 5,Entrees
Tuesday,Dinner,Tri-Color Tortellini,4z Portion,280, 8, 40, 11,Miscellaneous
Tuesday,Dinner,Alfredo Sauce,Ounce,70, 6, 2, 1,Toppings
Tuesday,Dinner,Basil Pesto Sauce,1/4 Cup,320, 34, 2, 3,Toppings
Tuesday,Dinner,Diavolo Sauce,2 Flz Portion,90, 8, 5, < 1,Toppings
Tuesday,Dinner,Marinara Sauce,Ounce,15, 0.5, 2, 0,Toppings
Tuesday,Dinner,Balsamic Vinegar,Teaspoon,0, 0, < 1, 0,Toppings
Tuesday,Dinner,Basil,Ounce,0, 0, 0, 0,Miscellaneous
Tuesday,Dinner,Garlic Minced Prep,Ounce,35, 0, 7, 0,Toppings
Tuesday,Dinner,Grated Parmesan Cheese,Tablespoon,30, 2.5, 0, 3,Cheese
Tuesday,Dinner,Mediterranean Extra Virgin Olive Oil,1 tbsp,120, 14, 0, 0,Miscellaneous
Tuesday,Dinner,Parsley Ital Fresh Clnd,Tablespoon,0, 0, 0, 0,Miscellaneous
Tuesday,Dinner,Pepper Red Crushed,Teaspoon,0, 0, 0, 0,Miscellaneous
Tuesday,Dinner,Shallots Minced Prep,Ounce,15, 0, 5, 0,Miscellaneous
Tuesday,Dinner,Alfredo Sauce,Ounce,70, 6, 2, 1,Toppings
Tuesday,Dinner,Basil Pesto without Nuts,1 Flz Portion,140, 15, 1, 2,Miscellaneous
Tuesday,Dinner,Cavatappi Pasta,1/2 Cup,220, 5, 35, 7,Entrees
Tuesday,Dinner,Garlic Bread Stick,Breadstick,150, 6, 21, 3,Toppings
Tuesday,Dinner,Italian Beef & Pork Cheese Meatball,Meatball,40, 3, < 1, 3,Cheese
Tuesday,Dinner,Marinara Sauce,Ounce,15, 0.5, 2, 0,Toppings
Tuesday,Dinner,Plant based Sliced Italian Sausage,3 oz portion,170, 9, 9, 15,Sides
Tuesday,Dinner,Rigate Penne Pasta,4z Portion,170, 1.5, 35, 6,Entrees
Tuesday,Dinner,Baked Sweet Potato,Potatoes,120, 1.5, 26, 2,Sides
Tuesday,Dinner,Classic Vegan Kimchi,Ounce,10, 0, 3, 0,Miscellaneous
Tuesday,Dinner,Firm Tofu,1/4 cup,60, 3, 2, 6,Miscellaneous
Tuesday,Dinner,Flax Seed,Ounce,150, 12, 8, 5,Toppings
Tuesday,Dinner,High Protein Grain BleND,3z portion,190,null,null,null,Miscellaneous
Tuesday,Dinner,Marinated Quarter Artichoke Heart,Ounce,15, 1, 2, < 1,Miscellaneous
Tuesday,Dinner,Marinated Tofu,4z Portion,110, 5, 4, 11,Miscellaneous
Tuesday,Dinner,Nutritional Yeast,Gram,null,null,null,null,Miscellaneous
Tuesday,Dinner,Organic Black Chia Seed,Ounce,140, 9, 12, 5,Toppings
Tuesday,Dinner,Roasted & Salted Sunflower Seeds,1 Tablespoon,90, 7, 3, 3,Toppings
Tuesday,Dinner,Salt & Peppercorn Roasted Cauliflower,Ounce,0, 0, 0, 0,Miscellaneous
Tuesday,Dinner,Shredded Kale,Ounce,15, 0, 2, 1,Miscellaneous
Tuesday,Dinner,Sliced Almonds,Tablespoon,90, 8, 3, 3,Toppings
Tuesday,Dinner,Walnuts Halves & Pieces,Tablespoon,50, 5, 1, 1,Miscellaneous
Tuesday,Dinner,Black Beans,Ounce,25, 0, 5, 2,Sides
Tuesday,Dinner,Carrots,Tablespoon,0, 0, 0, 0,Sides
Tuesday,Dinner,Chopped Eggs,.5z Portion,25, 1.5, 0, 2,Miscellaneous
Tuesday,Dinner,Classic Edamame,Tablespoon,15, 0.5, 1, 1,Miscellaneous
Tuesday,Dinner,Crispy Fried French Onion,Ounce,160, 12, 16, 0,Miscellaneous
Tuesday,Dinner,Cucumber Slices,Slices,0, 0, 0, 0,Miscellaneous
Tuesday,Dinner,Diced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Tuesday,Dinner,Feta Cheese Crumbles,Ounce,5, 0.5, 0, 0,Cheese
Tuesday,Dinner,Iceberg Salad Mix,1 cup portion,5, 0, 1, 0,Salad
Tuesday,Dinner,Large Seasoned Crouton,Ounce,120, 4, 20, 4,Miscellaneous
Tuesday,Dinner,Locally Grown Salad Greens,Ounce,0, 0, < 1, 0,Salad
Tuesday,Dinner,Low Sodium Garbanzo Beans,Ounce,30, 0, 5, 1,Sides
Tuesday,Dinner,Mini Marshmallows,Ounce,90, 0, 23, < 1,Miscellaneous
Tuesday,Dinner,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Tuesday,Dinner,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Tuesday,Dinner,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Tuesday,Dinner,Spiced Pumpkin Seeds,Tablespoon,45, 3, 3, 1,Toppings
Tuesday,Dinner,Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Tuesday,Dinner,Tri Color Peppers,Portion,25, 1.5, 2, 0,Miscellaneous
Tuesday,Dinner,Tuna,1/4 Cup,35, 0, 0, 8,Miscellaneous
Tuesday,Dinner,Balsamic Vinaigrette Dressing in Bottle,Ounce,60, 4.5, 5, 0,Toppings
Tuesday,Dinner,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Tuesday,Dinner,Country French Dressing,Ounce,120, 11, 6, 0,Toppings
Tuesday,Dinner,Creamy Caesar Dressing,Fluid Oz,140, 15, < 1, < 1,Toppings
Tuesday,Dinner,Fat Free Raspberry Vinaigrette Dressing,Fluid Oz,35, 0, 8, 0,Toppings
Tuesday,Dinner,Lite Ranch Dressing,Ounce,70, 7, < 1, < 1,Toppings
Tuesday,Dinner,Plant Based Ranch Dressing,2z Portion,210, 22, 6, 0,Toppings
Tuesday,Dinner,Creamy Tomato Soup,6 Flz,90, 1.5, 16, 3,Toppings
Tuesday,Dinner,"White Pullman Bread 0.5"" Slice",Slices,60, 0.5, 12, 2,Miscellaneous
Tuesday,Dinner,Baby Carrots,3 Carrots,10, 0, 2, 0,Sides
Tuesday,Dinner,Celery Sticks,Ounce,0, 0, < 1, 0,Miscellaneous
Tuesday,Dinner,Classic Quinoa & Lentil Salad,3z Portion,200, 9, 21, 6,Salad
Tuesday,Dinner,Daiya Vegan Shredded Mozzarella Cheese,Ounce,80, 5, 8, 0,Cheese
Tuesday,Dinner,Fresh Avocado,Ounce,45, 4.5, 2, 0,Toppings
Tuesday,Dinner,Hummus with Tahini,1z Portion,70, 5, 4, 2,Snack
Tuesday,Dinner,Kalamata Olive Hummus,1z Portion,70, 6, 4, 2,Snack
Tuesday,Dinner,Raw Mediterranean Pita Chips,1 oz portion,70, 0.5, 13, 2,Snack
Tuesday,Dinner,Roasted Garlic Hummus,1z Portion,70, 5, 4, 2,Snack
Tuesday,Dinner,Roasted Red Pepper Hummus,1z Portion,60, 4, 4, 2,Snack
Tuesday,Dinner,Broccoli Florets,4z Portion,35, 0, 6, 4,Sides
Tuesday,Dinner,Blueberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Tuesday,Dinner,Nature Valley Toasted Granola Oat,Ounce,130, 4.5, 20, 2,Miscellaneous
Tuesday,Dinner,Plain Greek Yogurt,Ounce,15, 0, 1, 3,Snack
Tuesday,Dinner,Small Curd Cottage Cheese,1/2 Cup,100, 5, 5, 11,Cheese
Tuesday,Dinner,Strawberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Tuesday,Dinner,Vanilla Yogurt,Ounce,20, 0, 4, < 1,Snack
Wednesday,Breakfast,Bar Kind Caramel Sea Salt Almond 1.4z,1.4z bar,200, 16, 15, 6,Bar
